 accX_mean, accX_std_deviation, accX_variance, accX_median, accX_min, accX_max, accX_add, accY_mean, accY_std_deviation, accY_variance, accY_median, accY_min, accY_max, accY_add, accZ_mean, accZ_std_deviation, accZ_variance, accZ_median, accZ_min, accZ_max, accZ_add, average_resultant_acceleration,class
-2860.8,94.60317119420469,8949.759999999998,-2880.0,-3008,-2736,80.63999999999996,-2467.2,145.02744567839562,21032.960000000006,-2480.0,-2672,-2256,124.16000000000004,7433.6,78.1219559406957,6103.04,7408.0,7360,7584,60.16000000000022,8338.444785450103,Shake
-2550.4,99.9711958516052,9994.240000000002,-2544.0,-2704,-2416,84.48000000000002,-2934.4,95.25040682327818,9072.64,-2992.0,-3040,-2784,88.31999999999998,7664.0,22.62741699796952,512.0000000000001,7664.0,7632,7696,19.2,8593.726753859468,Shake
-2515.2,27.527440854536405,757.76,-2528.0,-2544,-2464,21.760000000000037,-2627.2,255.07834090725933,65064.95999999999,-2688.0,-2928,-2256,232.96000000000004,7184.0,275.83183282572736,76083.20000000001,7280.0,6768,7536,249.6,8052.221238888062,Shake
-2828.8,231.50844477037984,53596.16000000001,-2848.0,-3216,-2528,183.04,-1142.4,417.42525079348036,174243.84000000005,-864.0,-1840,-768,385.28,6304.0,265.23348204930693,70348.79999999999,6208.0,5936,6688,236.8,7003.3994031470165,Shake
-3520.0,78.38367176906169,6143.999999999999,-3520.0,-3616,-3392,64.0,-1132.8,185.8756573626573,34549.75999999999,-1200.0,-1312,-800,157.44,7980.8,292.83059949397364,85749.76,8048.0,7472,8288,247.04,8795.840180448939,Shake
-4288.0,509.2928430677188,259379.2,-4288.0,-4912,-3712,454.4,-944.0,290.8305348480452,84582.40000000001,-896.0,-1280,-624,268.8,6969.6,227.76268351071036,51875.84,6912.0,6752,7408,175.36000000000018,8237.31777704369,Shake
-4864.0,177.30425826809687,31436.8,-4880.0,-5088,-4640,160.0,-435.2,634.165404291341,402165.76,-528.0,-1216,528,559.36,6752.0,278.05035515172426,77312.0,6800.0,6336,7072,249.6,8332.910598344373,Shake
-4355.2,164.23203098056115,26972.16,-4464.0,-4480,-4048,136.96000000000004,1049.6,120.41528142225138,14499.839999999998,1072.0,880,1184,110.08,6297.6,198.7094361121283,39485.44,6240.0,6096,6640,171.5200000000001,7728.466404145133,Shake
-3702.4,232.8755891028512,54231.04,-3760.0,-4016,-3376,209.92,563.2,157.549230401167,24821.76,448.0,416,800,151.04000000000005,6726.4,203.5461618405024,41431.04,6832.0,6336,6896,158.72000000000008,7698.663322941197,Shake
-3190.4,124.59470293716343,15523.839999999998,-3200.0,-3408,-3040,94.71999999999998,32.0,281.7090697865441,79360.0,96.0,-448,368,236.8,6457.6,172.79999999999995,29859.839999999997,6448.0,6288,6768,133.12000000000006,7202.796257010191,Shake
-2528.0,238.82378441017968,57036.8,-2416.0,-2960,-2272,198.4,-2012.8,807.0346708785195,651304.9600000001,-2048.0,-3088,-864,701.4399999999998,7433.6,198.7094361121283,39485.44,7520.0,7072,7616,167.6799999999999,8105.587998411959,Shake
-2313.6,122.52281420209054,15011.84,-2320.0,-2480,-2112,97.28000000000002,-4329.6,532.6438209535524,283709.4400000001,-4336.0,-4992,-3600,468.47999999999985,7763.2,305.83027973044136,93532.16000000002,7616.0,7488,8320,259.84,9185.066976348076,Shake
-1606.4,252.49601977060942,63754.24,-1472.0,-1920,-1360,244.48,-5206.4,200.760155409384,40304.640000000014,-5264.0,-5376,-4832,158.72000000000008,8732.8,235.89014392297105,55644.16,8720.0,8368,9024,200.9599999999999,10293.14906916246,Shake
-2153.6,307.86594485262583,94781.44000000002,-2288.0,-2432,-1600,263.68,-3040.0,762.0435683082693,580710.4,-2944.0,-4224,-2128,665.6,6995.2,383.65317671042436,147189.76000000007,6784.0,6704,7744,299.51999999999987,7925.428442677405,Shake
-2812.8,537.8856384028113,289320.96,-2448.0,-3664,-2320,508.16,-1376.0,314.18720534101965,98713.6,-1296.0,-1872,-1024,281.6,6995.2,174.51005701678054,30453.759999999995,7040.0,6656,7152,135.68000000000012,7664.074822181735,Shake
-4678.4,556.8000000000002,310026.24000000005,-4688.0,-5424,-3824,465.92000000000013,-1347.2,129.7480635693651,16834.560000000005,-1344.0,-1536,-1152,106.24,6761.6,86.22203894596788,7434.24,6720.0,6672,6912,75.52000000000007,8331.963091612924,Shake
-5830.4,123.77010947720777,15319.039999999995,-5856.0,-5952,-5600,94.72000000000007,-259.2,616.9779250508077,380661.76,-352.0,-1072,592,552.96,5945.6,294.08678991073367,86487.04000000001,5728.0,5712,6432,273.9200000000001,8331.320913276597,Shake
-5750.4,153.33310144909998,23511.04,-5808.0,-5968,-5520,133.12000000000006,1350.4,227.08729598989018,51568.64000000001,1312.0,1040,1680,199.68,6262.4,365.78113674709914,133795.84,6176.0,5840,6832,327.67999999999995,8608.619754641273,Shake
-4601.6,583.2960140443272,340234.2400000001,-4576.0,-5248,-3792,517.1200000000001,1824.0,57.243340223994615,3276.8,1792.0,1760,1920,51.2,7040.0,174.0988225118137,30310.4,7136.0,6832,7248,166.4,8606.003634672716,Shake
-3241.6,254.91771221317677,64983.04,-3216.0,-3600,-2960,229.12,1849.6,43.64218143035474,1904.64,1856.0,1792,1904,39.68000000000002,6435.2,89.6,8028.159999999999,6400.0,6368,6608,69.11999999999989,7439.139046959668,Shake
-1964.8,369.7904271340728,136744.96000000005,-2080.0,-2464,-1456,336.64,236.8,1092.386451765125,1193308.1599999995,384.0,-1456,1600,951.04,7094.4,334.4880266915394,111882.23999999998,7104.0,6608,7472,293.12000000000006,7365.257947960818,Shake
-1827.2,244.83659857137368,59944.96,-1792.0,-2176,-1552,221.44,-3360.0,704.5089069699545,496332.8000000001,-3552.0,-4208,-2224,620.8,7286.4,151.65434382173166,22999.04,7216.0,7088,7520,135.67999999999992,8229.209245121914,Shake
-2121.6,54.116910480920836,2928.640000000001,-2112.0,-2192,-2064,49.91999999999998,-4816.0,133.8656042454521,17920.0,-4816.0,-4992,-4624,115.2,7996.8,294.9212776318454,86978.56000000003,8128.0,7488,8304,259.84,9573.07958809494,Shake
-2284.8,58.482134023990604,3420.159999999999,-2320.0,-2336,-2176,48.63999999999997,-3833.6,368.43105189438086,135741.44,-3680.0,-4416,-3424,337.92,7558.4,300.1183766449499,90071.04,7408.0,7264,8048,276.4799999999999,8777.59708348475,Shake
-2723.2,370.8964275913156,137564.15999999995,-2608.0,-3312,-2352,336.64,-2940.8,392.49275152542634,154050.56000000006,-3136.0,-3328,-2304,362.24,7587.2,266.0814912766388,70799.35999999999,7600.0,7168,7904,226.56000000000003,8580.776580240276,Shake
-4022.4,338.89797874876734,114851.84,-4128.0,-4384,-3568,318.72,-1350.4,431.41886838662947,186122.24,-1360.0,-1968,-704,357.12,6636.8,190.23185853058362,36188.15999999999,6736.0,6400,6848,183.04,7877.207383330718,Shake
-5369.6,475.77877211998435,226365.44000000012,-5280.0,-6096,-4736,414.72000000000014,288.0,358.48570403852926,128512.0,368.0,-336,736,288.0,6534.4,345.33323037321503,119255.04,6624.0,5968,6880,305.92000000000013,8462.501493057474,Shake
-6643.2,147.82476111937402,21852.159999999996,-6736.0,-6800,-6464,143.36000000000004,1443.2,320.86283673869116,102952.95999999998,1536.0,944,1808,290.56,5897.6,305.6963198993406,93450.24,5808.0,5616,6480,232.96000000000018,8999.812122483447,Shake
-5270.4,605.3500144544478,366448.64,-5168.0,-6160,-4496,538.8799999999999,1708.8,71.12355446685717,5058.559999999999,1680.0,1616,1792,66.55999999999999,7987.2,467.9446121070313,218972.16,8224.0,7168,8448,412.16,9720.724121175335,Shake
-3708.8,481.6398654596607,231976.96,-3664.0,-4432,-2944,367.36,1596.8,181.97846026384556,33116.16000000002,1712.0,1280,1744,163.84,7152.0,427.77190183554603,182988.8,6992.0,6736,7840,390.4,8213.164535061991,Shake
-2553.6,125.41387483049871,15728.64,-2512.0,-2752,-2416,113.92,217.6,582.2417367382728,339005.4400000001,240.0,-576,1056,500.48,6934.4,97.90117466098144,9584.639999999998,6976.0,6752,7040,75.52000000000007,7392.84289566605,Shake
-2457.6,89.14168497397837,7946.239999999999,-2480.0,-2544,-2288,67.84000000000006,-1504.0,435.83483110003954,189952.0,-1456.0,-2144,-880,371.2,6972.8,11.973303637676613,143.36,6976.0,6960,6992,10.239999999999963,7544.650661230115,Shake
-2131.2,55.79390647732061,3112.96,-2128.0,-2192,-2032,42.23999999999997,-3088.0,386.260016051364,149196.8,-3168.0,-3600,-2480,332.8,7273.6,107.37895510760008,11530.239999999994,7344.0,7088,7360,97.27999999999993,8184.315145447419,Shake
-2057.6,31.35346870762468,983.04,-2048.0,-2112,-2016,24.319999999999986,-4134.4,333.4148167073563,111165.44,-4016.0,-4704,-3728,282.87999999999994,7468.8,167.62625092747254,28098.56,7408.0,7280,7760,143.36000000000004,8781.22739484635,Shake
-2272.0,109.92360983883309,12083.2,-2208.0,-2448,-2160,102.4,-4448.0,481.3846694692302,231731.2,-4672.0,-4864,-3600,422.4,8064.0,221.2401410232781,48947.2,8128.0,7664,8304,179.2,9485.503887511722,Shake
-3030.4,345.03657777111107,119050.23999999998,-3120.0,-3440,-2432,286.72,-2051.2,526.7281651858004,277442.56,-1824.0,-2896,-1504,483.84,6585.6,334.1817469581485,111677.44000000005,6448.0,6272,7168,293.12000000000006,7533.981215798192,Shake
-4694.4,408.4985189691635,166871.04000000007,-4832.0,-5264,-4032,337.92000000000013,-710.4,376.13274252582687,141475.84000000005,-736.0,-1216,-160,325.12,6268.8,126.95574031921518,16117.759999999998,6272.0,6064,6416,106.23999999999997,7863.835766342021,Shake
-5228.8,57.6,3317.76,-5216.0,-5296,-5168,53.760000000000026,172.8,52.96942514318992,2805.76,192.0,96,240,48.64,6323.2,441.6,195010.56000000003,6272.0,5744,6928,394.24,8206.89146510419,Shake
-4960.0,137.2647077729742,18841.6,-4912.0,-5136,-4784,128.0,80.0,0.0,0.0,80.0,80,80,0.0,7017.6,83.2,6922.240000000002,7040.0,6912,7104,78.07999999999993,8593.876294199259,Shake
-4038.4,298.23587979986576,88944.63999999998,-4032.0,-4496,-3616,244.48,262.4,101.49600977378373,10301.44,288.0,96,384,88.32000000000002,6588.8,205.49880778242974,42229.76,6576.0,6304,6848,181.76000000000005,7732.387326046207,Shake
-3584.0,48.53040284192992,2355.2,-3584.0,-3648,-3504,38.4,169.6,146.85176199147222,21565.44,192.0,-80,336,122.88000000000002,6387.2,94.06040612287406,8847.359999999999,6368.0,6256,6544,74.23999999999997,7325.9909909854505,Shake
