Processing Time, Timestamp, X, Y, Z
1589593782117, 134133, -1408, -4736, 7120
1589593782128, 134144, -1712, -4768, 6672
1589593782140, 134155, -1664, -4544, 6720
1589593782151, 134166, -1600, -4656, 6384
1589593782162, 134177, -1360, -4624, 6256
1589593782172, 134188, -1408, -4736, 6352
1589593782183, 134199, -1456, -4800, 6192
1589593782195, 134210, -1600, -4800, 6464
1589593782205, 134221, -1856, -4832, 6848
1589593782217, 134232, -1888, -4896, 7088
1589593782228, 134243, -2336, -4784, 7136
1589593782239, 134254, -2528, -4640, 6864
1589593782249, 134265, -2528, -4560, 6416
1589593782261, 134276, -2432, -4496, 6016
1589593782272, 134287, -2064, -4352, 5520
1589593782282, 134298, -2144, -4288, 5312
1589593782294, 134309, -1984, -4176, 5136
1589593782305, 134320, -2080, -4096, 5296
1589593782315, 134331, -2160, -4144, 5424
1589593782326, 134342, -2224, -4256, 5632
1589593782338, 134353, -2176, -4480, 5840
1589593782348, 134364, -2640, -4656, 5728
1589593782360, 134375, -2736, -4656, 5584
1589593782371, 134386, -2768, -4592, 5440
1589593782381, 134397, -2672, -4544, 5184
1589593782393, 134408, -2592, -4560, 5312
1589593782404, 134419, -2496, -4752, 5136
1589593782414, 134430, -2816, -4784, 5328
1589593782426, 134441, -2912, -4576, 5440
1589593782436, 134452, -2992, -4272, 5488
1589593782447, 134463, -3296, -3712, 5360
1589593782459, 134474, -3488, -2832, 5344
1589593782470, 134485, -3280, -2640, 5168
1589593782481, 134496, -3040, -2752, 5168
1589593782492, 134507, -2816, -3440, 5376
1589593782503, 134518, -2848, -4096, 5760
1589593782513, 134529, -2912, -4384, 6416
1589593782525, 134540, -3264, -4336, 7056
1589593782535, 134551, -3472, -4128, 7376
1589593782547, 134562, -3568, -4000, 7408
1589593782558, 134573, -3680, -3776, 7296
1589593782569, 134584, -3696, -3536, 7040
1589593782579, 134595, -3328, -3312, 7408
1589593782591, 134606, -3440, -3408, 7552
1589593782601, 134617, -3536, -3488, 7904
1589593782613, 134628, -3552, -3824, 7952
1589593782623, 134639, -3568, -4080, 8192
1589593782634, 134650, -3360, -4208, 8160
1589593782646, 134661, -3344, -4128, 8080
1589593782656, 134672, -3344, -3824, 8240
1589593782668, 134683, -3632, -3616, 8320
1589593782678, 134694, -3632, -3520, 8464
1589593782690, 134705, -3616, -3392, 8416
1589593782700, 134716, -3520, -3456, 8384
1589593782712, 134727, -3440, -3696, 8160
1589593782723, 134738, -3280, -3968, 8048
1589593782734, 134749, -3056, -4192, 7840
1589593782744, 134760, -2848, -4416, 7312
1589593782756, 134771, -2720, -4480, 7152
1589593782767, 134782, -2720, -4384, 6976
1589593782778, 134793, -2704, -4288, 6896
1589593782788, 134804, -2736, -4192, 6752
1589593782800, 134815, -2864, -4192, 6816
1589593782811, 134826, -2800, -4384, 6736
1589593782822, 134837, -2800, -4624, 6656
1589593782833, 134848, -2848, -4784, 6656
1589593782844, 134859, -2864, -4624, 6592
1589593782855, 134870, -2912, -4560, 6464
1589593782866, 134881, -2896, -4592, 6464
1589593782876, 134892, -2896, -4688, 6304
1589593782888, 134903, -2816, -4768, 6192
1589593782898, 134914, -2896, -4880, 6160
1589593782910, 134925, -2800, -4848, 6304
1589593782921, 134936, -2944, -4736, 6384
1589593782932, 134947, -3072, -4704, 6464
1589593782943, 134958, -3088, -4656, 6368
1589593782953, 134969, -3120, -4592, 6320
1589593782964, 134980, -3072, -4560, 6304
1589593782975, 134991, -3184, -4432, 6416
1589593782986, 135002, -3184, -4288, 6432
1589593782998, 135013, -3120, -4304, 6432
1589593783009, 135024, -2976, -4688, 6080
1589593783020, 135035, -2768, -5232, 5600
1589593783030, 135046, -2784, -5728, 4960
1589593783041, 135057, -2304, -5936, 4688
1589593783052, 135068, -2224, -6096, 4528
1589593783064, 135079, -2336, -6144, 4544
1589593783075, 135090, -2320, -6000, 4656
1589593783085, 135101, -2432, -5824, 4832
1589593783097, 135112, -2480, -5648, 4976
1589593783108, 135123, -2624, -5712, 4880
1589593783118, 135134, -2576, -5648, 4896
1589593783130, 135145, -2640, -5584, 4800
1589593783140, 135156, -2672, -5584, 4768
1589593783152, 135167, -2640, -5728, 4832
1589593783163, 135178, -2624, -5840, 5008
1589593783173, 135189, -2672, -5872, 5072
1589593783185, 135200, -2576, -5792, 4912
1589593783196, 135211, -2576, -5648, 4896
1589593783206, 135222, -2736, -5568, 4816
1589593783218, 135233, -2768, -5552, 4848
1589593783228, 135244, -2704, -5664, 4848
1589593783240, 135255, -2640, -5664, 4896
1589593783250, 135266, -2640, -5680, 4912
1589593783261, 135277, -2656, -5696, 4848
1589593783273, 135288, -2528, -5840, 4736
1589593783284, 135299, -2544, -5856, 4672
1589593783295, 135310, -2592, -5808, 4736
1589593783306, 135321, -2608, -5808, 4992
1589593783317, 135332, -2640, -5680, 4864
1589593783328, 135343, -2592, -5712, 4864
1589593783339, 135354, -2576, -5664, 4784
1589593783350, 135365, -2544, -5744, 4640
1589593783360, 135376, -2480, -5808, 4576
1589593783372, 135387, -2496, -5776, 4704
1589593783383, 135398, -2400, -5888, 4608
1589593783394, 135409, -2432, -5968, 4656
1589593783405, 135420, -2416, -6112, 4608
1589593783415, 135431, -2352, -6160, 4448
1589593783427, 135442, -2336, -6224, 4512
1589593783438, 135453, -2288, -6192, 4432
1589593783449, 135464, -2320, -6080, 4464
1589593783459, 135475, -2352, -6064, 4528
1589593783470, 135486, -2304, -6096, 4528
1589593783482, 135497, -2224, -6112, 4512
1589593783493, 135508, -2288, -6176, 4512
1589593783504, 135519, -2288, -6192, 4592
1589593783514, 135530, -2208, -6208, 4608
1589593783525, 135541, -2192, -6128, 4464
1589593783536, 135552, -2240, -6160, 4512
1589593783547, 135563, -2272, -6080, 4416
1589593783558, 135574, -2224, -5952, 4416
1589593783570, 135585, -2224, -5936, 4464
1589593783580, 135596, -2176, -5952, 4480
1589593783592, 135607, -2224, -6032, 4496
1589593783603, 135618, -2272, -6128, 4464
1589593783614, 135629, -2176, -6112, 4384
1589593783625, 135640, -2224, -6112, 4336
1589593783635, 135651, -2208, -6176, 4352
1589593783647, 135662, -2272, -6208, 4352
1589593783658, 135673, -2256, -6080, 4336
1589593783669, 135684, -2256, -6080, 4464
1589593783679, 135695, -2288, -6000, 4448
1589593783691, 135706, -2272, -5904, 4448
1589593783701, 135717, -2272, -5888, 4368
1589593783713, 135728, -2288, -5952, 4272
1589593783724, 135739, -2272, -6000, 4256
1589593783735, 135750, -2192, -6048, 4304
1589593783746, 135761, -2208, -6048, 4352
1589593783756, 135772, -2224, -6048, 4352
1589593783768, 135783, -2208, -6096, 4384
1589593783779, 135794, -2160, -6160, 4256
1589593783789, 135805, -2256, -6160, 4384
1589593783800, 135816, -2208, -6160, 4432
1589593783812, 135827, -2256, -6160, 4576
1589593783822, 135838, -2272, -6128, 4608
1589593783834, 135849, -2240, -6176, 4560
1589593783844, 135860, -2208, -6336, 4528
1589593783855, 135871, -2192, -6160, 4576
1589593783866, 135882, -2192, -6160, 4592
1589593783878, 135893, -2256, -6176, 4480
1589593783888, 135904, -2240, -6160, 4592
1589593783900, 135915, -2304, -6208, 4512
1589593783910, 135926, -2240, -6176, 4448
1589593783922, 135937, -2240, -6208, 4544
1589593783933, 135948, -2224, -6192, 4544
1589593783943, 135959, -2224, -6160, 4560
1589593783955, 135970, -2192, -6112, 4480
1589593783965, 135981, -2176, -6112, 4400
1589593783976, 135992, -2240, -6080, 4400
1589593783988, 136003, -2128, -6000, 4368
1589593783998, 136014, -2208, -6080, 4352
1589593784009, 136025, -2208, -6128, 4416
1589593784020, 136036, -2208, -6048, 4464
1589593784032, 136047, -2240, -6080, 4416
1589593784043, 136058, -2240, -6144, 4528
1589593784054, 136069, -2192, -6176, 4576
1589593784065, 136080, -2160, -6272, 4448
1589593784076, 136091, -2176, -6272, 4560
1589593784086, 136102, -2144, -6224, 4592
1589593784098, 136113, -2208, -6320, 4576
1589593784109, 136124, -2192, -6304, 4528
1589593784120, 136135, -2192, -6320, 4480
1589593784130, 136146, -2224, -6304, 4512
1589593784142, 136157, -2224, -6352, 4416
1589593784152, 136168, -2160, -6304, 4432
1589593784164, 136179, -2176, -6240, 4304
1589593784174, 136190, -2176, -6176, 4336
1589593784186, 136201, -2192, -6208, 4352
1589593784196, 136212, -2176, -6304, 4320
1589593784208, 136223, -2256, -6320, 4304
1589593784218, 136234, -2240, -6272, 4368
1589593784230, 136245, -2192, -6288, 4352
1589593784241, 136256, -2288, -6272, 4384
1589593784251, 136267, -2240, -6224, 4448
1589593784262, 136278, -2352, -6160, 4496
1589593784274, 136289, -2272, -6096, 4528
1589593784285, 136300, -2304, -6000, 4496
1589593784295, 136311, -2304, -5904, 4560
1589593784306, 136322, -2368, -5856, 4672
1589593784317, 136333, -2320, -5824, 4560
1589593784329, 136344, -2240, -5920, 4528
1589593784340, 136355, -2288, -5984, 4688
1589593784350, 136366, -1152, -3280, 10128
1589593784361, 136377, -2352, -7424, 2192
1589593784373, 136388, -1936, -5504, 5600
1589593784383, 136399, -1968, -7152, 3296
1589593784395, 136410, -2064, -5664, 6016
1589593784405, 136421, -2256, -6704, 4096
1589593784417, 136432, -2160, -6352, 4256
1589593784427, 136443, -2144, -5952, 4912
1589593784439, 136454, -2176, -6288, 4416
1589593784450, 136465, -2224, -5328, -2544
1589593784461, 136476, -2336, -6928, 4080
1589593784472, 136487, -2096, -5616, 5104
1589593784482, 136498, -2096, -6368, 3120
1589593784494, 136509, -2256, -5168, 4816
1589593784505, 136520, -1600, -6304, 4896
1589593784516, 136531, -1584, -6848, 3792
1589593784527, 136542, -2080, -6416, 5040
1589593784538, 136553, -2048, -6848, 4704
1589593784549, 136564, -2112, -6736, 4688
1589593784559, 136575, -2144, -6752, 4400
1589593784570, 136586, -2288, -6672, 4192
1589593784582, 136597, -2224, -6432, 4400
1589593784592, 136608, -2224, -6480, 4160
1589593784604, 136619, -2256, -6368, 4128
1589593784615, 136630, -2192, -6304, 4128
1589593784626, 136641, -2176, -6224, 4112
1589593784637, 136652, -2128, -6160, 4192
1589593784648, 136663, -2128, -6144, 4144
1589593784658, 136674, -2160, -6112, 4208
1589593784670, 136685, -2240, -6016, 4224
1589593784680, 136696, -2208, -6000, 4320
1589593784692, 136707, -2272, -5936, 4288
1589593784703, 136718, -2208, -6016, 4256
1589593784714, 136729, -2272, -5984, 4320
1589593784724, 136740, -2272, -6048, 4272
1589593784735, 136751, -2176, -6160, 4336
1589593784747, 136762, -2336, -6176, 4384
1589593784758, 136773, -2320, -6064, 4512
1589593784768, 136784, -2336, -6160, 4464
1589593784779, 136795, -2432, -6208, 4480
1589593784791, 136806, -2352, -6160, 4688
1589593784801, 136817, -2368, -6128, 4512
1589593784813, 136828, -2368, -6144, 4480
1589593784823, 136839, -2288, -6160, 4432
1589593784834, 136850, -2400, -6192, 4448
1589593784846, 136861, -2352, -6192, 4448
1589593784856, 136872, -2448, -6208, 4352
1589593784868, 136883, -2400, -6272, 4400
1589593784879, 136894, -2320, -6320, 4416
1589593784889, 136905, -2272, -6384, 4320
1589593784901, 136916, -2320, -6448, 4288
1589593784911, 136927, -2240, -6448, 4224
1589593784923, 136938, -2224, -6288, 4112
1589593784934, 136949, -2208, -6112, 4144
1589593784944, 136960, -2240, -6032, 3920
1589593784956, 136971, -2256, -5904, 4064
1589593784967, 136982, -2256, -5856, 4112
1589593784977, 136993, -2256, -5920, 4128
1589593784988, 137004, -2336, -5936, 4176
1589593785000, 137015, -2320, -5920, 4256
1589593785011, 137026, -2256, -6064, 4256
1589593785022, 137037, -2304, -5968, 4256
1589593785032, 137048, -2400, -5920, 4240
1589593785043, 137059, -2400, -5808, 4240
1589593785055, 137070, -2448, -5936, 4448
1589593785065, 137081, -2544, -5952, 4464
1589593785077, 137092, -2688, -6128, 4480
1589593785088, 137103, -2576, -6128, 4464
1589593785098, 137114, -2608, -6224, 4496
1589593785110, 137125, -2656, -6288, 4512
1589593785121, 137136, -2608, -6384, 4512
1589593785131, 137147, -2720, -6512, 4528
1589593785142, 137158, -2688, -6576, 4496
1589593785154, 137169, -2704, -6576, 4480
1589593785164, 137180, -2672, -6512, 4544
1589593785175, 137191, -2672, -6480, 4336
1589593785187, 137202, -2656, -6528, 4304
1589593785198, 137213, -2640, -6512, 4160
1589593785208, 137224, -2672, -6448, 4160
1589593785220, 137235, -2592, -6336, 4144
1589593785230, 137246, -2576, -6288, 4112
1589593785242, 137257, -2528, -6160, 4096
1589593785252, 137268, -2592, -6096, 4304
1589593785264, 137279, -2608, -6064, 4240
1589593785274, 137290, -2544, -6048, 4336
1589593785286, 137301, -2480, -6080, 4304
1589593785296, 137312, -2496, -6048, 4160
1589593785308, 137323, -2640, -6288, 4224
1589593785318, 137334, -2560, -6320, 4256
1589593785329, 137345, -2672, -6256, 4224
1589593785340, 137356, -2688, -6224, 4352
1589593785352, 137367, -2704, -6224, 4432
1589593785362, 137378, -2720, -6208, 4416
1589593785373, 137389, -2704, -6272, 4352
1589593785385, 137400, -2720, -6288, 4272
1589593785395, 137411, -2592, -6336, 4272
1589593785406, 137422, -2752, -6304, 4256
1589593785418, 137433, -2704, -6304, 4256
1589593785429, 137444, -2624, -6272, 4192
1589593785440, 137455, -2688, -6240, 4128
1589593785451, 137466, -2656, -6144, 4240
1589593785461, 137477, -2672, -6176, 4080
1589593785472, 137488, -2608, -6064, 4112
1589593785484, 137499, -2608, -6048, 4144
1589593785495, 137510, -2656, -6096, 4176
1589593785505, 137521, -2672, -6080, 4208
1589593785516, 137532, -2720, -6208, 4144
1589593785528, 137543, -2736, -6144, 4240
1589593785538, 137554, -2736, -6224, 4272
1589593785550, 137565, -2720, -6224, 4192
1589593785560, 137576, -2656, -6304, 4144
1589593785571, 137587, -2656, -6192, 4048
1589593785583, 137598, -2576, -6160, 4112
1589593785594, 137609, -2656, -6112, 4128
1589593785605, 137620, -2720, -6112, 4032
1589593785616, 137631, -2704, -6160, 4112
1589593785627, 137642, -2688, -6192, 4064
1589593785637, 137653, -2656, -6240, 4208
1589593785649, 137664, -2640, -6288, 4144
1589593785660, 137675, -2672, -6400, 4192
1589593785671, 137686, -2688, -6480, 4288
1589593785681, 137697, -2624, -6480, 4256
1589593785692, 137708, -2608, -6432, 4224
1589593785704, 137719, -2528, -6304, 4304
1589593785714, 137730, -2560, -6352, 4080
1589593785726, 137741, -2544, -6304, 4032
1589593785736, 137752, -2496, -6240, 4032
1589593785748, 137763, -2528, -6224, 3984
1589593785759, 137774, -2512, -6240, 4016
1589593785770, 137785, -2640, -6400, 4080
1589593785781, 137796, -2720, -6352, 4112
1589593785791, 137807, -2688, -6368, 4096
1589593785803, 137818, -2592, -6320, 4032
1589593785813, 137829, -2512, -6464, 4032
1589593785824, 137840, -2416, -6512, 3968
1589593785836, 137851, -2320, -6400, 3888
1589593785846, 137862, -2528, -6432, 3920
1589593785858, 137873, -2624, -6384, 4000
1589593785868, 137884, -2576, -6320, 3824
1589593785879, 137895, -2496, -6352, 3840
1589593785891, 137906, -2448, -6368, 3984
1589593785902, 137917, -2496, -6528, 3808
1589593785912, 137928, -2496, -6560, 3840
1589593785924, 137939, -2560, -6480, 3952
1589593785935, 137950, -2656, -6480, 3936
1589593785946, 137961, -2576, -6304, 3936
1589593785957, 137972, -2576, -6224, 3792
1589593785967, 137983, -2496, -6240, 3856
1589593785979, 137994, -2544, -6208, 3936
1589593785990, 138005, -2768, -6176, 3840
1589593786000, 138016, -2784, -5952, 3904
1589593786012, 138027, -2672, -5808, 4032
1589593786023, 138038, -2432, -5984, 4016
1589593786033, 138049, -2400, -6224, 4112
1589593786044, 138060, -2432, -6352, 4032
1589593786055, 138071, -2400, -6464, 4112
1589593786066, 138082, -2432, -6480, 4064
1589593786078, 138093, -2480, -6544, 4080
1589593786089, 138104, -2416, -6496, 3920
1589593786099, 138115, -2416, -6416, 3808
1589593786111, 138126, -2416, -6448, 3824
1589593786121, 138137, -2480, -6528, 3776
1589593786132, 138148, -2304, -6672, 3888
1589593786143, 138159, -2544, -6688, 3888
1589593786155, 138170, -2592, -6448, 3904
1589593786165, 138181, -2896, -6128, 3920
1589593786177, 138192, -2448, -5984, 3872
1589593786188, 138203, -2288, -6112, 3920
1589593786198, 138214, -2176, -6384, 3968
1589593786210, 138225, -2208, -6736, 3936
1589593786221, 138236, -2256, -6832, 4032
1589593786231, 138247, -2384, -6896, 4160
1589593786242, 138258, -2576, -6576, 4016
1589593786254, 138269, -2688, -6480, 4112
1589593786265, 138280, -2704, -6320, 3968
1589593786276, 138291, -2544, -6192, 3936
1589593786287, 138302, -2832, -6064, 3776
1589593786297, 138313, -2608, -6016, 3760
1589593786309, 138324, -2496, -6208, 3936
1589593786320, 138335, -2608, -6368, 4032
1589593786330, 138346, -2576, -6432, 4208
1589593786342, 138357, -2608, -6544, 4144
1589593786353, 138368, -2528, -6464, 4176
1589593786363, 138379, -2560, -6400, 4192
1589593786375, 138390, -2512, -6384, 4224
1589593786385, 138401, -2672, -6320, 4272
1589593786396, 138412, -2864, -6224, 4080
1589593786408, 138423, -2736, -6144, 3968
1589593786418, 138434, -2608, -6176, 4032
1589593786430, 138445, -2576, -6336, 3984
1589593786441, 138456, -2608, -6336, 4032
1589593786451, 138467, -2688, -6384, 4064
1589593786462, 138478, -2688, -6400, 4240
1589593786473, 138489, -2656, -6384, 4160
1589593786485, 138500, -2560, -6320, 4096
1589593786496, 138511, -2640, -6304, 4128
1589593786507, 138522, -2608, -6272, 4160
1589593786518, 138533, -2688, -6272, 4064
1589593786529, 138544, -2800, -6192, 4144
1589593786539, 138555, -2688, -6128, 4128
1589593786551, 138566, -2640, -6208, 4160
1589593786562, 138577, -2736, -6224, 4096
1589593786572, 138588, -2608, -6224, 4080
1589593786584, 138599, -2608, -6288, 4144
1589593786594, 138610, -2608, -6224, 4128
1589593786606, 138621, -2560, -6336, 4080
1589593786617, 138632, -2624, -6304, 4144
1589593786628, 138643, -2640, -6336, 4096
1589593786639, 138654, -2576, -6288, 4080
1589593786650, 138665, -2608, -6224, 4080
1589593786660, 138676, -2592, -6160, 3968
1589593786672, 138687, -2592, -6128, 3936
1589593786682, 138698, -2608, -6144, 4000
1589593786694, 138709, -2592, -6256, 4080
1589593786705, 138720, -2544, -6272, 4032
1589593786716, 138731, -2544, -6240, 4096
1589593786727, 138742, -2576, -6256, 4032
1589593786737, 138753, -2592, -6224, 4112
1589593786749, 138764, -2608, -6240, 4080
1589593786760, 138775, -2608, -6208, 4192
1589593786770, 138786, -2592, -6192, 4256
1589593786782, 138797, -2480, -6208, 4192
1589593786793, 138808, -2480, -6256, 4224
1589593786804, 138819, -2480, -6240, 4064
1589593786815, 138830, -2512, -6304, 4112
1589593786825, 138841, -2544, -6336, 4160
1589593786837, 138852, -2480, -6336, 4368
1589593786848, 138863, -2512, -6416, 4208
1589593786858, 138874, -2576, -6400, 4160
1589593786870, 138885, -2512, -6336, 4112
1589593786881, 138896, -2432, -6368, 4176
1589593786891, 138907, -2480, -6400, 4080
1589593786903, 138918, -2464, -6384, 4144
1589593786913, 138929, -2480, -6384, 4112
1589593786924, 138940, -2464, -6384, 4144
1589593786935, 138951, -2464, -6304, 4048
1589593786947, 138962, -2496, -6272, 4144
1589593786958, 138973, -2432, -6352, 4096
1589593786968, 138984, -2480, -6352, 4112
1589593786980, 138995, -2480, -6304, 4144
1589593786990, 139006, -2416, -6320, 4160
1589593787002, 139017, -2448, -6272, 4192
1589593787012, 139028, -2368, -6304, 4160
1589593787023, 139039, -2368, -6336, 4144
1589593787035, 139050, -2272, -6240, 4176
1589593787046, 139061, -2352, -6240, 4224
1589593787056, 139072, -2400, -6320, 4224
1589593787068, 139083, -2368, -6256, 4288
1589593787078, 139094, -2400, -6272, 4272
1589593787090, 139105, -2384, -6240, 4288
1589593787101, 139116, -2416, -6256, 4272
1589593787112, 139127, -2400, -6288, 4208
1589593787122, 139138, -2368, -6288, 4288
1589593787134, 139149, -2352, -6304, 4176
1589593787145, 139160, -2336, -6352, 4144
1589593787155, 139171, -2272, -6384, 4096
1589593787167, 139182, -2352, -6336, 4112
1589593787178, 139193, -2320, -6352, 4096
1589593787189, 139204, -2336, -6272, 4208
1589593787199, 139215, -2384, -6320, 4160
1589593787211, 139226, -2352, -6304, 4192
1589593787221, 139237, -2400, -6288, 4112
1589593787233, 139248, -2352, -6288, 4048
1589593787244, 139259, -2352, -6256, 4048
1589593787255, 139270, -2464, -6240, 4032
1589593787266, 139281, -2320, -6304, 4032
1589593787277, 139292, -2336, -6288, 4032
1589593787288, 139303, -2336, -6272, 4064
1589593787299, 139314, -2368, -6304, 4224
1589593787310, 139325, -2368, -6384, 4160
1589593787320, 139336, -2464, -6400, 4208
1589593787331, 139347, -2320, -6416, 4224
1589593787343, 139358, -2352, -6384, 4048
1589593787354, 139369, -2288, -6384, 4176
1589593787365, 139380, -2208, -6384, 4192
1589593787376, 139391, -2304, -6336, 4176
1589593787386, 139402, -2272, -6352, 4144
1589593787398, 139413, -2272, -6272, 4160
1589593787408, 139424, -2288, -6320, 4144
1589593787419, 139435, -2304, -6336, 4160
1589593787431, 139446, -2288, -6320, 4096
1589593787441, 139457, -2320, -6400, 4128
1589593787453, 139468, -2288, -6320, 4064
1589593787464, 139479, -2272, -6320, 4032
1589593787474, 139490, -2352, -6432, 4048
1589593787485, 139501, -2304, -6400, 4064
1589593787497, 139512, -2304, -6368, 4048
1589593787508, 139523, -2368, -6496, 4080
1589593787519, 139534, -2304, -6560, 4112
1589593787529, 139545, -2320, -6416, 4128
1589593787541, 139556, -2288, -6464, 4192
1589593787551, 139567, -2320, -6432, 4224
1589593787563, 139578, -2272, -6304, 4320
1589593787574, 139589, -2240, -6336, 4064
1589593787584, 139600, -2224, -6336, 3984
1589593787596, 139611, -2224, -6320, 3888
1589593787607, 139622, -2224, -6352, 3920
1589593787618, 139633, -2240, -6448, 3936
1589593787629, 139644, -2240, -6496, 3952
1589593787640, 139655, -2272, -6480, 3952
1589593787651, 139666, -2256, -6608, 3792
1589593787662, 139677, -2528, -6672, 3792
1589593787673, 139688, -2672, -6752, 3632
1589593787684, 139699, -2688, -6896, 3568
1589593787695, 139710, -2800, -7008, 3056
1589593787705, 139721, -2992, -6976, 2464
1589593787717, 139732, -3168, -6944, 1840
1589593787727, 139743, -3216, -6912, 1184
1589593787739, 139754, -3088, -7200, 704
1589593787749, 139765, -3104, -7616, 288
1589593787761, 139776, -3072, -8144, -144
1589593787772, 139787, -3264, -8448, -352
1589593787782, 139798, -3232, -8816, -800
1589593787794, 139809, -3168, -8784, -928
1589593787804, 139820, -3328, -8800, -976
1589593787816, 139831, -3488, -8608, -1024
1589593787826, 139842, -3632, -8480, -928
1589593787837, 139853, -3664, -8336, -880
1589593787849, 139864, -3728, -8336, -864
1589593787860, 139875, -3760, -8208, -592
1589593787871, 139886, -3904, -8160, -16
1589593787882, 139897, -4336, -7984, 912
1589593787892, 139908, -4576, -7728, 1776
1589593787904, 139919, -4944, -7280, 2496
1589593787915, 139930, -4992, -6528, 2992
1589593787925, 139941, -4928, -6128, 3120
1589593787937, 139952, -4784, -6064, 3104
1589593787948, 139963, -4768, -5760, 3200
1589593787958, 139974, -4928, -5712, 3552
1589593787970, 139985, -5120, -5808, 4496
1589593787980, 139996, -5232, -6016, 5152
1589593787992, 140007, -5280, -6256, 5664
1589593788003, 140018, -5344, -6208, 6272
1589593788014, 140029, -5312, -5744, 6128
1589593788025, 140040, -5472, -5232, 5968
1589593788035, 140051, -5424, -4608, 5792
1589593788046, 140062, -5280, -4400, 5712
1589593788058, 140073, -5104, -4256, 5504
1589593788069, 140084, -5072, -4032, 5184
1589593788079, 140095, -4880, -3904, 5104
1589593788091, 140106, -4688, -4080, 5136
1589593788101, 140117, -5024, -4512, 5344
1589593788113, 140128, -4912, -4704, 5488
1589593788123, 140139, -5216, -4448, 5680
1589593788135, 140150, -5264, -3696, 5872
1589593788146, 140161, -5072, -3120, 5920
1589593788156, 140172, -5056, -2912, 5888
1589593788168, 140183, -4992, -2976, 5632
1589593788179, 140194, -4912, -3136, 5488
1589593788190, 140205, -4768, -3280, 5536
1589593788201, 140216, -4656, -3328, 5936
1589593788211, 140227, -5168, -3424, 6448
1589593788222, 140238, -5248, -3616, 7456
1589593788233, 140249, -5200, -3584, 8192
1589593788245, 140260, -6064, -3488, 8752
1589593788256, 140271, -6272, -3248, 8976
1589593788266, 140282, -6192, -2864, 9168
1589593788278, 140293, -7360, -2352, 9264
1589593788288, 140304, -8160, -1808, 9936
1589593788300, 140315, -9456, -1120, 11056
1589593788311, 140326, -10800, -320, 12496
1589593788322, 140337, -12368, -48, 14192
1589593788332, 140348, -13552, -32, 14800
1589593788344, 140359, -14800, -240, 14672
1589593788356, 140370, -15936, -384, 13952
1589593788366, 140381, -16800, -1136, 12416
1589593788376, 140392, -17440, -2624, 10688
1589593788388, 140403, -17632, -4224, 9008
1589593788398, 140414, -19968, -4736, 8240
1589593788409, 140425, -21216, -5392, 7712
1589593788420, 140436, -21520, -6144, 6208
1589593788432, 140447, -23056, -7120, 4336
1589593788443, 140458, -23232, -8432, 2096
1589593788454, 140469, -23344, -10464, 320
1589593788465, 140480, -21376, -11520, -800
1589593788476, 140491, -20592, -11856, -1392
1589593788487, 140502, -20496, -10464, -2304
1589593788498, 140513, -18064, -8656, -3616
1589593788508, 140524, -16144, -8256, -4416
1589593788520, 140535, -14720, -8448, -5056
1589593788530, 140546, -13104, -8784, -4864
1589593788542, 140557, -11488, -9136, -4080
1589593788553, 140568, -10944, -9488, -3696
1589593788564, 140579, -8416, -9168, -3088
1589593788575, 140590, -9536, -10208, -1840
1589593788586, 140601, -8064, -9904, 160
1589593788597, 140612, -6960, -9824, -1200
1589593788608, 140623, -6480, -9088, -368
1589593788618, 140634, -5840, -8816, 176
1589593788630, 140645, -5360, -8272, 320
1589593788640, 140656, -5232, -7328, 512
1589593788652, 140667, -4560, -6592, 416
1589593788663, 140678, -4096, -5856, 976
1589593788674, 140689, -4032, -5296, 1408
1589593788684, 140700, -3424, -5040, 1936
1589593788696, 140711, -3008, -4944, 2768
1589593788707, 140722, -2960, -4896, 3232
1589593788718, 140733, -2688, -4880, 3680
1589593788729, 140744, -2496, -4976, 3920
1589593788739, 140755, -2160, -5184, 3744
1589593788751, 140766, -1664, -5312, 3520
1589593788761, 140777, -960, -5392, 3328
1589593788773, 140788, -544, -5328, 3136
1589593788784, 140799, -160, -5456, 3168
1589593788794, 140810, -80, -5472, 3408
1589593788806, 140821, -96, -5328, 4064
1589593788817, 140832, -432, -5088, 4672
1589593788827, 140843, -624, -5136, 5376
1589593788839, 140854, -528, -5152, 5616
1589593788850, 140865, -464, -5840, 5232
1589593788860, 140876, -416, -5856, 4912
1589593788871, 140887, 192, -5824, 4368
1589593788883, 140898, 48, -5792, 5280
1589593788893, 140909, 0, -5760, 5408
1589593788904, 140920, 48, -5488, 5424
1589593788915, 140931, -96, -5136, 6096
1589593788926, 140942, -96, -4496, 6080
1589593788938, 140953, -432, -4192, 6064
1589593788948, 140964, -512, -4016, 6192
1589593788959, 140975, -464, -4144, 5776
1589593788971, 140986, -272, -4288, 5680
1589593788981, 140997, 48, -4720, 5840
1589593788993, 141008, 288, -4960, 5696
1589593789003, 141019, 384, -5200, 5728
1589593789015, 141030, 1440, -2272, 6240
1589593789025, 141041, 48, -6656, 2640
1589593789036, 141052, -80, -3568, 7824
1589593789048, 141063, -288, -3392, 7920
1589593789058, 141074, -736, -5728, 4176
1589593789070, 141085, -576, -4256, 6656
1589593789081, 141096, -704, -4992, 5936
1589593789092, 141107, -1056, -5072, 5920
1589593789102, 141118, -1152, -5200, 5376
1589593789114, 141129, -1088, -7840, -4224
1589593789125, 141140, -1024, -2704, 8448
